show_id,type,title,director,cast,country,date_added,release_year,rating,duration,genres,language,description,popularity,vote_count,vote_average
69316,TV Show,Eternal Love,Lam Yuk Fan,"Yang Mi, Mark Chao, Ken Chang Tzu-Yao, Dilraba Dilmurat, Gao Weiguang",China,2017-01-30,2017,7.6,1 Seasons,"Drama, Sci-Fi & Fantasy",zh,"Three hundred years ago, Bai Qian stood on the Zhu Xian Terrace, turned around and jumped off without regret. Ye Hua stood by the bronze mirror to witness with his own eyes her death. Three hundred years later, in the East Sea Dragon Palace, the two meet unexpectedly. Another lifetime another world, after suffering betrayal Bai Qian no longer feels anything, yet she can't seem to comprehend Ye Hua's actions. Three lives three worlds, her and him, are they fated to love again?",76.077,48,7.6
73575,TV Show,Temperature of Love,Nam Geon,"Seo Hyun-jin, Yang Se-jong, Jo Bo-ah, Kim Jae-wook, Sim Hee-seop",South Korea,2017-09-18,2017,7.1,1 Seasons,Comedy,ko,"Hyun-Soo is an aspiring drama series writer. She uses ""Jane"" as her username and begins chatting with username “Chakhan Seupeu” (‘Good Soup’) online. “Chakhan Seupeu” is actually Jung-Sun. He dreams of becoming a French food chef. They meet in real life.",85.045,91,7.1
77988,TV Show,Salty Tour,Lee Yoon-ho,Park Myung-soo,South Korea,2017-11-25,2017,9.0,1 Seasons,Reality,ko,"Salty Tour is a travel variety program that emphasises on 2 things: Good quality for the price and Small Luxury. For every city/country, 3 of the cast members are assigned as 1-day tour guides and are given the same budget per person. The cast members will attempt to have the best vacation experience with a fixed price limit. The Small Luxury can only be won by the winning tour guide through the judging of the remaining cast members and invited guests for each day tour, in terms of food, places of interest and accommodation.",86.465,1,9.0
71419,TV Show,Fighter of the Destiny,"Kong Li Da, Chung Shu-Kai, Gary Mak Wing-Lun","Lu Han, Guli Nazha, Janice Wu, Joseph Zeng, Gao Hanyu",China,2017-04-17,2017,7.5,1 Seasons,Drama,zh,"Chun Changsheng was abandoned in a flowing river and plucked up by a Taoist monk. He’s actually the fourth Prince of the Chen’s Royal bloodline. He’s plagued with an incurable illness, fated not to live past the age of 20. To find a cure, he leaves his temple, armed with a promise of marriage scroll, to become a student at a famous academy. He meets Xu Yourong and they slowly fall in love after hopping through the trials and tribulations of his journey.",81.81,19,7.5
71411,TV Show,El Chapo,"José Manuel Cravioto, Ernesto Contreras","Marco de la O, Valentina Acosta, Juan Carlos Olivas, Humberto Busto, Alejandro Aguilar","United States of America, Mexico",2017-04-23,2017,7.5,1 Seasons,"Drama, Crime",es,"A look at the life of notorious drug kingpin, El Chapo, from his early days in the 1980s working for the Guadalajara Cartel, to his rise to power of during the '90s and his ultimate downfall in 2016.",67.578,1595,7.5
75165,TV Show,Farthest Neighbor,"Heba Yousry, Nadine Khan, Ayten Amin","Dalal Abdelaziz, Sherine, Haidy Karam, Osama Abbas, Sarrah Abdelrahman",Egypt,2017-10-16,2017,7.8,1 Seasons,"Comedy, Drama",ar,"A group of middle-class neighbors who live in the same building get exposed to situations regarding their way of living. They each face their own struggles, without the knowledge of their neighbors, even when faced with particularly complex problems.",85.179,4,7.8
72821,TV Show,All Kinds of Daughters-in-Law,Lee Jae-jin,"Hahm Eun-jung, Lee Ju-yeon, Kang Kyung-joon, Cha Do Jin, Nam Myung-ryeol",South Korea,2017-06-05,2017,6.0,1 Seasons,Drama,ko,"Hwang Eun Byul, a ghostwriter for a publishing company, and Hwang Geum Byul, a leader for the PR department at a fashion company, are fraternal twin sisters, but their mother has always favored Geum Byul. The sisters end up marrying into rivaling families, and the story follows them as they try to work through their conflicts with communication and a positive attitude.",71.672,3,6.0
75036,TV Show,Game of Hunting,Jiang Wei,"Hu Ge, Jian Renzi, Chen Long, Sun Honglei, Zhang Jiayi","China, United States of America",2017-11-06,2017,7.5,1 Seasons,"Action & Adventure, Mystery, Drama",zh,"Headhunter Zheng Qiu Dong doesn’t know the meaning of defeat. There is no limit to how much he is willing to do to succeed in the hunting ground that is the world of business. He is also incredibly close to his girlfriend, Luo Yi Ren, and truly cares for his best friend from college, Bai Li Qin.

Along with the guidance of his mentor Lin Bai, Zheng Qiu Dong tries to rise to the top and goes to war with other headhunters and businessmen. These include the shady and relentless Yuan Kun and the very capable and very dangerous Chen Xiu Feng. It’s a battle of quick wits, and Zheng Qiu Dong slips up. He loses it all.

Now out of both time and luck, Zheng Qiu Dong is in prison and at the end of his rope. But if there’s one thing Zheng Qiu Dong doesn’t know, it’s how to give up. With the help of his prison comrade Liu Liang Ti, the once successful Zheng Qiu Dong has to get it all back.

But as the former headhunter soon learns, this hunt quickly becomes a game of death.",86.916,4,7.5
72092,TV Show,Xuan-Yuan Sword: Han Cloud,"반문걸, Poon Man-Kit, Sha Jin","Leon Zhang, Yu Menglong, Guan Xiaotong, Karlina Zhang, Gao Weiguang",China,2017-08-14,2017,4.9,1 Seasons,Drama,zh,"After the ancient Emperor defeated the demons, the shattered sword was broken into two parts. Two sword spirits were born - Zhaoyun and Muyun. However, due to the chaos caused by the battles, the two brothers were separated since birth. Zhaoyun was raised by a group of warriors called Flying Feathers, in charge of aiding Gong Yangxiang’s quest to expand the Kingdom of Xiaoyue; while Muyun was under the Bronze Bird army of Wei Kingdom, who are cruel and oppressive, and often invade the neighboring countries. The two brothers were reunited in a battle between their kingdoms. When Zhaoyun discovers the truth, he uses their bloodline to save Muyun from danger.

The kind-hearted Zhaoyun was heartbroken to see the people suffering due to war. With the help of Yeyaxi, a princess from a tribe, the two brothers worked together and overcame dangerous and difficult situations. In the end, they found the Emperor sword which symbolizes justice, using it to defeat the cruel and barbaric Chun Yuyue, therefore destroying the Bronze Bird army and bringing peace back to the world.",86.305,10,4.9
74682,TV Show,I Am Not a Robot,Jung Dae-yoon,"Yoo Seung-ho, Chae Soo-bin, Uhm Ki-joon, Park Se-wan, Song Jae-ryong",South Korea,2017-12-06,2017,8.297,1 Seasons,"Comedy, Sci-Fi & Fantasy, Drama",ko,"Kim Min Gyu has wealth and success, but lives an isolated life due to his allergy of people. He then meets and falls in love with a girl who is pretending to be a robot for her ex-boyfriend, a genius robots professor.",68.449,774,8.297
90667,TV Show,Mulawin vs. Ravena,"Don Michael Perez, Dominic Zapata","Bea Binene, Chynna Ortaleza, Martin del Rosario, Tom Rodriguez, TJ Trinidad",Philippines,2017-05-22,2017,0.0,1 Seasons,"Action & Adventure, Drama",tl,"In the realm of Encantadia, there is a kingdom called Avila where Avian creatures called Mulawins live. Though humans have caused the destruction of the forests, forcing Avians out of their own habitat, the Mulawins have maintained their benevolence towards humans. This does not sit well with a faction of Mulawin called Ravenas. They breakaway and establish their own kingdom called Halconia in the fiery volcanic mines of Mt. Apo. Since then, Mulawins and Ravenas have been at war fighting each other over humans. Both Mulawins and Ravenas have had histories of love affairs and interactions with human beings which resulted to half avian, half human offsprings. This dilution of their race has made Mulawins and Ravenas mortal like humans. And it is the desire for immortality that sets the stage for the new chapter of the Mulawin vs Ravena saga.",93.181,0,0.0
102387,TV Show,Wildflower,"Roderick Lindayag, Onat Diaz, Cathy Camarillo, Raymond B. Ocampo","Maja Salvador, Joseph Marco, Tirso Cruz III, Aiko Melendez, Vin Abrenica",Philippines,2017-02-13,2017,8.0,1 Seasons,"Drama, Crime, Mystery, Action & Adventure",en,"Wildflower is a Philippine revenge drama television series starring Maja Salvador, together with an ensemble cast. The show originally aired on ABS-CBN, and worldwide on The Filipino Channel, from February 13, 2017 to February 9, 2018.",84.39,4,8.0
80929,TV Show,Chinna Thambi,"Pranjil Kadhiravan, Arul Rasan","Prajin Padmanabhan, Pavani Reddy, Hema Rajkumar, Girish, Anila Sreekumar",India,2017-10-02,2017,10.0,1 Seasons,"Drama, Comedy",ta,"Two people, who are poles apart, find love in each other. However, they face several problems because they belong to different cultures.",71.446,1,10.0
89754,TV Show,Smashing on Your Back,Kim Jung-sik,"Park Young-kyu, Park Hae-mi, Uhm Hyun-kyung, Hwang Woo-seul-hye, Kwon Oh-joong",South Korea,2017-12-04,2017,4.0,1 Seasons,"Comedy, Family",ko,"A sitcom about a family that’s struggling to survive, living with the in-laws, and dreaming of getting back up on their feet.",83.949,1,4.0
71837,TV Show,Unknown Woman,Kim Myung-wook,"Oh Ji-eun, Bae Jong-ok, Park Yoon-jae, Seo Ji-seok, Choi Youn-so",South Korea,2017-04-24,2017,6.0,1 Seasons,"Drama, Family",ko,"Hong Ji Won grew up at an orphanage. To escape from her poor background, she studied hard and graduated from a prestigious university. She then worked as a secretary at a large company. Finally, Hong Ji Won married the owner of the company and gave birth to a son. Now, Hong Ji Won learns that her son has a disease. She decides that she will do anything for her son.

Son YeoRi was raised by wealthy foster parents, but she is abandoned by foster parents and her boyfriend. To protect her child, Son Yeo Ri goes to prison.",68.124,3,6.0
71100,TV Show,In the Name of People,Li Lu,"Lu Yi, Ke Lan, Zhang Fengyi, Wu Gang, Xu Yajun",China,2017-03-28,2017,8.467,1 Seasons,Drama,zh,"""In the Name of People"" is a Chinese television drama adapted from Zhou Meisen's novel.Set in the fictional city of Jingzhou, the series revolves around the intense anti-corruption efforts led by prosecutor Tian Guofu and anti-corruption officer Sha Rui Jin. As they investigate a series of high-level corruption cases, the drama unfolds a complex web of political intrigue and power struggles. Widely acclaimed for its compelling characters and tightly-woven plot, the show sparked significant social discussion and reflection on corruption issues in China. Starring actors like Lu Yi, Zhang Fengyi, Wu Gang, and Fan Ming, ""In the Name of People"" became a cultural phenomenon, resonating with audiences and contributing to a heightened awareness of anti-corruption efforts in Chinese society.",69.83,30,8.467
75382,TV Show,Enemies from the Past,Kim Heung-dong,"Choi Yoon-young, Kim Tae-hyung, Ko Na-Yeon, Ahn Jae-mo, Han Jin-hee",South Korea,2017-11-27,2017,5.7,1 Seasons,"Drama, Family",ko,"Go Ya supports her family by doing part-time work. Her father had an affair and left home 10 years ago. She is now looking for a regular full-time job. Ji Seok is a lawyer who specializes in divorces. He is skeptical about marriage, but after he meets Go Ya and gets close to her, they face a difficult situation.",105.773,3,5.7
69975,TV Show,The Emperor: Owner of the Mask,"No Do-cheol, Park Won-gook","Yoo Seung-ho, Kim So-hyun, L, Yoon So-hee, Huh Joon-ho",South Korea,2017-05-10,2017,6.1,1 Seasons,Drama,ko,"In the 1700's, Crown Prince Lee Sun fights against Pyunsoo hwe. Pyunsoo hwe is an organization that has accumulated power and wealth through privatizing water all over Joseon. Crown Prince Lee Sun becomes a hope for the people who suffers. Ga-Eun is the woman Crown Prince Lee Sun loves and she helps him grow as a ruler.",63.208,22,6.1
72312,TV Show,White Deer Plain,Liu Jin,"Zhang Jiayi, He Bing, Qin Hailu, Liu Peiqi, Lei Jiayin",China,2017-04-16,2017,7.7,1 Seasons,"War & Politics, Drama",zh,"Set in the eponymous White Deer Village in Shaanxi Province where the two most important families – Bai and Lu – and their sons have always lived together in peace. But the turmoil leads to a fierce struggle for land ownership. A young woman new to the village soon finds herself caught between the two camps. Director Liu Jin uses the story of these two families as a metaphor for the fate of the Chinese people as first Chinese war lords are overrun by Japanese invaders, then civil war follows hot on the heels of the Second World War and finally the victorious Maoists begin waving their red flags. The drama is based off the novel by Chen Zhong Shi.",84.363,3,7.7
